,-4,-3,-2,-1,0,1,2,3,4
 (p-val.),1.53969594637055e-40,5.39923028274909e-29,0.00154137374008373,2.74869942968877e-13,1.6688242582111e-32,4.88731009838432e-42,8.90566589328811e-46,2.44799506735647e-38,5.07905500611845e-27
Markup,-0.225042396161217,-0.17002469764325,-0.0459097633570533,0.1257073561194,0.295391906687291,0.407757341777997,0.429730425187601,0.360994822210556,0.2313693669345
 (s.e.),0.0123035351857071,0.0109490919767033,0.0107055697289684,0.0114187764570158,0.0124884033383107,0.0135209902374806,0.0143353414580069,0.0150943037490566,0.0160133758289496
 (p-val.),2.27642385239237e-15,4.55075160184416e-10,0.983809895928733,8.46798366266823e-05,4.2948072144251e-22,8.8955023854194e-29,6.22452283116461e-29,1.18531795238235e-23,1.69833700227128e-12
Profit Rate,-0.525004720560208,-0.346129701786873,-0.0607405495924507,0.258952224891228,0.516704761736397,0.640490707244879,0.62663920779919,0.525190955935237,0.401169197198447
 (s.e.),0.0113287842435425,0.0123294144579334,0.0126253480389597,0.0128924961489881,0.0126027753180815,0.010711470688962,0.00909625474606956,0.0106153685701069,0.0134999788467108
 (p-val.),1.20277166943972e-38,7.394288450891e-27,0.35727632309188,3.6335306160308e-18,4.58430731939084e-36,1.11826999424846e-44,1.43138148819317e-47,5.34309489990818e-40,2.11723977527607e-28
Productivity,0.140195583261262,0.0553740862817679,-0.0622205144938043,-0.198252589329498,-0.331843149923416,-0.429714737371119,-0.463982688758925,-0.41644909817902,-0.293745480155453
 (s.e.),0.0204536669058168,0.0219072972906085,0.0216898336245716,0.0200598720789243,0.0181084200577214,0.0167095514109597,0.0163662118640746,0.0164578119679607,0.0164454835974363
 (p-val.),3.93305355706226e-07,0.000111773834901895,0.0240199407678485,1.47709719433431e-07,2.04956089637353e-18,5.80661676452889e-26,3.30682315998042e-28,1.69113801001326e-25,3.84644342378862e-19
Capacity Utilization,0.398164413574126,0.539108913972311,0.645938457043898,0.682962585523518,0.622458554212814,0.458204860978148,0.226390749107764,-0.0235934668591108,-0.243725439211856
 (s.e.),0.0173469388904694,0.0150180285218961,0.0119541067069913,0.0101352811632003,0.0111295197293526,0.0132928504071341,0.014932423310064,0.0153900887365625,0.0148684678063287
 (p-val.),1.9450475914293e-23,1.55023853791509e-33,1.36142120390846e-42,2.18679732454489e-47,3.46790060303358e-43,5.11861834307105e-32,2.3130876815105e-13,0.438697526648955,1.96312495429759e-14
Inventories,0.316998925622979,0.226629228762332,0.0690208902533851,-0.126461230927351,-0.307089398680427,-0.418652945064124,-0.440186346084634,-0.381963608572227,-0.275009679732677
 (s.e.),0.0169233158643727,0.0171730024713101,0.0161010122650493,0.0131678900480867,0.0100318164848594,0.01086082324178,0.0147824651291295,0.0175021085180413,0.0177299969357981
 (p-val.),8.61073277501531e-20,1.16488419782434e-14,0.0258304104080019,5.24263013802198e-05,3.08827408934279e-27,8.18003111797065e-34,6.39726178730391e-29,1.44736034636102e-22,1.64392826387028e-18
Capital Stock,0.077146573765083,0.0509733937957087,0.00231214386497359,-0.0777226158284078,-0.178538004042535,-0.267406148853275,-0.309987148571413,-0.282150364112763,-0.184026584674196
 (s.e.),0.027862680978924,0.0288167420268648,0.0276586478526683,0.0241603690555594,0.0191633692646783,0.014950748079913,0.0148082616088908,0.0179561658940795,0.021288562662082
 (p-val.),1.96000222318987e-05,4.96722827421355e-05,0.00129605378413235,0.000655281756366423,1.8290115728305e-08,1.57499607929367e-16,2.90266637647265e-20,3.67024145431118e-17,1.2277062627933e-10
Unemployment,-0.257536670879203,-0.434152765020179,-0.585163155850459,-0.672807327903093,-0.672604080149644,-0.576686267629476,-0.406656797829071,-0.189808594023466,0.0421462222413363
 (s.e.),0.0178596846645627,0.0157513067821993,0.0133134832513624,0.0118435679641157,0.0120619528296719,0.0131407407935881,0.0141769797749306,0.0145840428348794,0.0143742195140347
 (p-val.),5.15497190464514e-13,2.40018353745039e-27,5.6311923404992e-38,9.12943122730078e-44,2.23290237268714e-43,6.84641989779614e-38,8.73575875417721e-28,4.43250315626252e-10,0.459728623823915
Employment,0.409751137658727,0.579578155609621,0.708497870141188,0.761256000689435,0.714475887760296,0.563845774321377,0.342856490100443,0.0944938981069636,-0.138260628054804
 (s.e.),0.0121121900251824,0.00999385999211865,0.00896081361456345,0.0101391841659682,0.0128954363099271,0.0153858176461865,0.0167006704365536,0.0163365115777283,0.0144671548318341
 (p-val.),4.47683632412088e-31,1.09240135175808e-43,7.34997277092328e-51,5.63061832816966e-50,1.99764911716846e-43,3.98567802241689e-34,1.4210719238953e-20,0.00120287424632411,9.19092917728193e-05
Capital-Labor,-0.272628423247301,-0.416978674117511,-0.540816009680498,-0.621641025721693,-0.636268108157057,-0.56503994295725,-0.416516721045517,-0.211570156695933,0.0168956441510577
 (s.e.),0.019173338684092,0.0180491019824897,0.0160426566592494,0.0139559614156329,0.0130458218589578,0.0134405869913144,0.0143509425609429,0.0148748416255474,0.014773440710026
 (p-val.),1.67794104943641e-13,8.58230150002278e-24,2.77791362555443e-32,1.83706408306274e-38,2.05231641211556e-40,6.21865585255707e-37,3.85558561816026e-28,5.04265247605947e-12,0.575887012203008
Inflation,0.165229012882643,0.206807541319986,0.218775835505854,0.203558094708975,0.166711326698472,0.115365621145014,0.0608727137660906,0.0109746775162886,-0.0315030519878988
 (s.e.),0.0160759079119359,0.0167042511696673,0.0174635832754415,0.0181478570325739,0.018110592197439,0.0170653392178727,0.0152800586773359,0.0134106566008248,0.0124327772535286
 (p-val.),3.93362932849544e-08,3.25313331560703e-11,3.6291556253629e-11,3.81755436901907e-10,1.64782513511109e-07,0.000310785702331713,0.0904276455344959,0.920776247564981,0.959205675752963
Consumption (Share of GDP),0.536588249771696,0.30754618413926,-0.0281580618421731,-0.386834605931897,-0.665242704560672,-0.7881476854306,-0.754576602657,-0.616999039357146,-0.443393120249504
 (s.e.),0.00944695153940282,0.00998642294757032,0.00990716998733973,0.00993283172186819,0.00896836525580204,0.00615888254040572,0.0061376781418934,0.0111712325582721,0.0158191517856116
 (p-val.),5.91200872290753e-43,2.29983468295749e-27,0.999984372602067,1.41380987140025e-33,2.53780516627142e-49,2.42491258360114e-61,2.25241190077332e-60,6.79010821711882e-43,8.97539375699206e-28
Investment (Share of GDP),-0.0533820758280193,-0.0796140463880839,-0.0860622980701228,-0.0455745615355403,0.0526457755215947,0.18331488467598,0.290142571855033,0.314635789658381,0.231730510215203
 (s.e.),0.0202159881838627,0.0171794569810338,0.0165709273888643,0.0188515027041927,0.0216405778131248,0.0232693907436364,0.0237685802027413,0.0236252810259967,0.0230215805706356
 (p-val.),0.0105319265465795,0.00432219343910584,0.000450759451361023,0.0354860855392917,0.000387264573749024,1.30910515233767e-10,1.79082416863778e-15,1.07915406609054e-16,1.94121946109946e-11
Gov. Expenditure (Share of GDP),0.509175066257961,0.340530289727443,0.0597196015091735,-0.269346209574833,-0.551083773207678,-0.70353707739439,-0.708981546296286,-0.605698916107814,-0.456633651914018
 (s.e.),0.0119708180067192,0.0129471104963625,0.0130357938205748,0.012362894873986,0.0105355588147664,0.0075709632180079,0.00745536076471505,0.0116425940249525,0.0154646169023263
 (p-val.),9.35243286893074e-37,4.53526421392406e-25,0.25232129880688,6.8647461302783e-20,2.39575151711954e-41,3.01559816454493e-54,9.29522435837893e-55,1.38271445662021e-41,6.25830494332165e-29
Net Exports (Share of GDP),0.0602145422159386,-0.152803050944062,-0.323866524694415,-0.416592828729716,-0.432120044912507,-0.392303090231562,-0.324651105697102,-0.238233730014656,-0.132099591247172
 (s.e.),0.0132319952628009,0.0106242222196355,0.0102706722074971,0.0144049075614107,0.0186178335542946,0.0201663403057039,0.0193661268981865,0.0178770621430848,0.0168647130210849
 (p-val.),0.376923466680329,1.10804403800734e-08,3.27750455064766e-28,4.51592557486732e-28,4.72129044424878e-24,2.26301417487359e-20,6.44579855753161e-18,1.34761084592476e-14,2.81289512271949e-08
Inventories (Share of GDP),0.247392512532953,0.0678022355153878,-0.17863360674321,-0.435357799341274,-0.625325448982911,-0.685726437567832,-0.61397705596257,-0.450672235908635,-0.254893891806769
 (s.e.),0.012813997309728,0.0122710106667863,0.0105526278677515,0.00803677204722075,0.00715007413833584,0.00935368851282665,0.0127503285292913,0.0151485150946991,0.015643280880346
 (p-val.),4.1051376445579e-17,0.324693264386139,7.91131551927852e-12,5.2901104408563e-41,1.37788547371205e-52,3.59982305934644e-49,4.97469304367579e-40,5.13784001529034e-29,1.26548649176454e-17
Capital Stock (Share of GDP),-0.0109630552630998,-0.228579562708049,-0.474200442831809,-0.692296685564626,-0.816741025429256,-0.798246608808034,-0.647832615762133,-0.411970948723492,-0.15179670143224
 (s.e.),0.0227307416391148,0.0210042908068696,0.0161056333108871,0.00977413270018917,0.00555203823659398,0.00632616994656841,0.00874731821746564,0.0109756303630413,0.0124745208652833
 (p-val.),0.0404686117007909,1.08800565440421e-09,4.79387827252466e-29,1.78241996963182e-48,2.16636392920396e-64,4.46069637574021e-61,3.33663460336261e-49,3.44532893709093e-33,5.58994207025467e-08
